"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mxf"
"remanei_genome_00016587",67.4004210480961,0.357902760859096,0.669666779230648,0.534449030412223,0.593030904425934,0.687373987383824,0
"remanei_genome_00016591",8.58092516204134,2.18943544246229,0.909701933185211,2.40676133862467,0.01609468396248,0.0344718867414571,1
"remanei_genome_00016592",1.9163000619985,-1.90832463712125,1.22048740827916,-1.56357585025143,0.117917209934245,0.200586103360296,0
"remanei_genome_00016597",1.53985384871887,0.0201796924227281,1.41733152240947,0.0142378068247735,0.988640257554752,0.992526805140243,0
"remanei_genome_00016684",7.56081123510608,1.40523903726526,1.15473273072487,1.21693877715161,0.223627510465564,0.330116801163452,0
"remanei_genome_00016687",4.24176737176547,-1.13092800603078,1.19925605612182,-0.943024636196541,0.345668301757744,0.454461227087749,0
"remanei_genome_00016688",17.6924310726257,0.81387993744213,0.647954937102833,1.25607490712423,0.209088812874297,0.31740544016227,0
"remanei_genome_00016692",649.148904344202,0.138002129863052,0.173908198285905,0.793534354465433,0.427466561825076,0.535697457265893,0
"remanei_genome_00016673",865.234611248708,-2.24264411229887,0.344851723623452,-6.50321271047971,7.86224980620645e-11,4.58501498599564e-10,-1
"remanei_genome_00016726",46.2889548144583,-0.109965327996663,0.575796485677853,-0.190979505314637,0.848541650009564,0.89843437488694,0
"remanei_genome_00000024",2278.66935491135,-1.0195598189936,0.199734720581244,-5.10456978149116,3.31547916743665e-07,1.46828363129337e-06,-1
"remanei_genome_00000109",7.8085662247419,2.15735396053412,0.889349813432726,2.42576534896559,0.0152761437825967,0.0328381338976258,1
"remanei_genome_00000130",26.1058321754271,2.49335075137856,0.503251608917381,4.95448143075464,7.25234417461052e-07,2.98715434884307e-06,1
"remanei_genome_00000176",3575.10361915309,6.01321842778028,0.674696159571022,8.9124835564553,4.99019598114622e-19,6.68005780203437e-18,1
"remanei_genome_00000299",167.344700618737,1.18441039232285,0.291382456971015,4.06479650365729,4.80743882757988e-05,0.000160885310763895,1
"remanei_genome_00000380",5084.36140184674,5.4449530116183,0.406873008982339,13.3824384793601,7.65926811668689e-41,5.0125654674762e-39,1
"remanei_genome_00000506",3.35170482850822,-0.968058397654761,1.00358713340246,-0.964598255034177,0.334746073762811,0.446075650330985,0
"remanei_genome_00000528",21.4464616143547,0.344324045540043,0.450156878485883,0.76489788781677,0.444332351766593,0.554018636450234,0
"remanei_genome_00000563",508.301130024825,2.2475601164584,0.78749016284645,2.85408024442414,0.00431616276630856,0.0106369032190617,1
"remanei_genome_00000581",3.02087160885225,-0.46834602982673,1.14362299120496,-0.409528344068412,0.682151970480884,0.762405143478635,0
"remanei_genome_00000658",505.980982098978,0.595947560431819,0.424471503203345,1.40397542811332,0.160326166716341,0.258718115605274,0
"remanei_genome_00000710",201.588136548771,2.1327569321618,0.251403739933895,8.48339381396074,2.18718819829558e-17,2.57650769759219e-16,1
"remanei_genome_00000752",5.14351908045035,-0.673102883075001,0.916690627490597,-0.734274860993825,0.46278123608953,0.569025194544083,0
"remanei_genome_00000882",799.534900854537,1.07917802335528,0.279735047350308,3.85785776068253,0.000114385178997379,0.0003622197334917,1
"remanei_genome_00000971",2.93086463924993,0.7130599867168,1.26490733552654,0.563725078264309,0.572941247371031,0.669479872835642,0
"remanei_genome_00001012",6732.45742429591,-2.40449933926626,0.215830423947313,-11.1406876532533,7.95030924354739e-29,2.0359704975867e-27,-1
"remanei_genome_00001078",45.722213349532,-0.241795462188012,0.320882022483521,-0.753533838750437,0.45112918488758,0.560580358436255,0
"remanei_genome_00001072",21.5860572980875,0.887010387614181,0.475476511060868,1.86551883632508,0.0621087144288944,0.115037838989367,0
"remanei_genome_00001204",210.684461931974,1.31940160901252,0.485403743263184,2.71815293417947,0.00656474870741692,0.0154665479546743,1
"remanei_genome_00001222",14190.367174657,-0.608040025775947,0.247174118512998,-2.45996639710468,0.0138950024848976,0.0300888105279585,-1
"remanei_genome_00001342",109.366250072545,1.48448846604246,0.458881691122807,3.23501350077874,0.00121636979092687,0.0033322874737485,1
"remanei_genome_00001321",1.58934928963055,-0.559086300028028,1.82866727197638,-0.305734295459764,0.759806958823147,0.827220515243685,0
"remanei_genome_00001438",3.10461778102729,-0.381225189462174,1.05403416841218,-0.361682003190143,0.717589677241514,0.792983714625238,0
"remanei_genome_00001465",626.308597749081,0.317201042927798,0.291972647617478,1.0864067080125,0.277299095095304,0.387035940784679,0
"remanei_genome_00001625",2.39203315843873,1.68219695675645,1.20385134105182,1.39734608368397,0.162309524089989,0.261203031937169,0
"remanei_genome_00001588",2.3530757394307,0.315681573017091,1.21359857829982,0.260120256122367,0.794771013473975,0.857362869846468,0
"remanei_genome_00001825",3964.55352435193,-1.21525409777107,0.183286038659521,-6.63036915773258,3.34848374043126e-11,2.01250706440205e-10,-1
"remanei_genome_00001933",507.563032710768,1.49411882959265,0.500157720451346,2.98729534404537,0.00281457670190981,0.00711495998894797,1
"remanei_genome_00001884",1.58044477977364,0.575459303614105,1.57796773008256,0.364683822516444,0.715347435922884,0.791991804057478,0
"remanei_genome_00002015",26.7122406150663,3.37931496329087,0.720538528581667,4.68998510037046,2.73224943661751e-06,1.10225679326556e-05,1
"remanei_genome_00002091",1.34435882558643,-0.0697639560611487,1.26857357832928,-0.0549940163132108,0.956143230870786,0.974339728344105,0
"remanei_genome_00002121",41.4497259710016,3.91466705003749,0.583286748967653,6.71139376467231,1.92774118697515e-11,1.19519953592459e-10,1
"remanei_genome_00002105",71.5288012874651,0.587688990235042,0.550611446760309,1.06733885336545,0.285818849267348,0.396289087255816,0
"remanei_genome_00002106",100.415512830161,0.789778489667487,0.525401773540115,1.5031896149608,0.132790154762418,0.221567708654573,0
"remanei_genome_00002202",4.44657736545761,2.57774238682507,1.40662573975138,1.83257160307665,0.0668663043681484,0.123075791477623,0
"remanei_genome_00002203",6314.38852923807,1.68350170232606,0.974420535539359,1.727695220826,0.084042880840536,0.147764945716644,0
"remanei_genome_00002387",63.8036191188093,0.468351572208292,0.513148615425584,0.912701619237267,0.36139949208367,0.470938718666552,0
"remanei_genome_00002737",264.735081435118,-0.400135909148657,0.280407302860567,-1.42698105600918,0.153585355150755,0.249894403822637,0
"remanei_genome_00002780",41.964132475323,0.738180714013009,0.58620510750613,1.25925329643309,0.207938856555972,0.316475417342293,0
"remanei_genome_00003049",2.55536303244134,1.64252650252353,1.16199563979069,1.41353929935519,0.15749721469794,0.255553331837705,0
"remanei_genome_00003105",2451.28846688219,-2.57896763752572,0.252543990939004,-10.211954075552,1.7529837768684e-24,3.44169148191829e-23,-1
"remanei_genome_00003384",2.36208891485597,-3.26093571046764,1.16946878139695,-2.78839056017587,0.0052970641247463,0.0128393858826155,-1
"remanei_genome_00003400",3.37794848488214,0.655541540502311,1.09552603041359,0.598380615616067,0.549585996944563,0.648709723848391,0
"remanei_genome_00003402",3.66569960296402,-1.22030470908299,1.17669619012508,-1.03706013440333,0.299707832771296,0.409577525527362,0
"remanei_genome_00003416",687.029810103489,-1.53493974821227,0.254396390016509,-6.03365381133223,1.60293272776217e-09,8.82362034254132e-09,-1
"remanei_genome_00003487",58.0368816768426,-1.88973446908,0.844673741744899,-2.23723595950343,0.0252709222742943,0.0515037135624891,0
"remanei_genome_00003593",17.7280893500951,-1.02259699183993,0.657943665648731,-1.55423183659904,0.120129126006413,0.203321997752233,0
"remanei_genome_00003642",6129.95027890713,6.33238920012117,0.81446514941926,7.77490504613533,7.55040202078093e-15,6.17664831977773e-14,1
"remanei_genome_00003636",22.9247097214251,4.89785141558185,0.817597596047043,5.99054038228855,2.09144934199618e-09,1.11987605675977e-08,1
"remanei_genome_00003733",12.4291102116192,-1.74073032263324,0.803553876397424,-2.16628949690028,0.0302890718147209,0.0610967921194198,0
"remanei_genome_00010952",34.0978530370295,-0.375306674619784,0.454935907172322,-0.824966041815697,0.409390870150046,0.519679358875813,0
"remanei_genome_00011038",1870.22196361467,0.0420388779197073,0.22026103141769,0.190859352873851,0.848635786410949,0.89843437488694,0
"remanei_genome_00011044",8.1518552098202,-1.15217949492981,0.659174892797964,-1.74791168097926,0.0804793218582367,0.143530436104271,0
"remanei_genome_00011052",1641.50505444082,0.392530065853886,0.286025053362279,1.37236252992394,0.169950608636924,0.270097064021025,0
"remanei_genome_00011099",6.95634554004983,-6.01417920539678,1.0259136543119,-5.86226645889669,4.5659154088593e-09,2.35905629457731e-08,-1
"remanei_genome_00011107",29.3828963219889,-7.12326795293379,0.925973664491178,-7.69273276994116,1.44025127967602e-14,1.14636216720159e-13,-1
"remanei_genome_00011140",8.85899360353187,-3.02737903039019,0.682987117805932,-4.43255656141147,9.3122262495341e-06,3.42806328810974e-05,-1
"remanei_genome_00011128",238.208836930668,0.709893082397437,0.386974837074399,1.83446832813306,0.0665845050181989,0.122941296099433,0
"remanei_genome_00011205",41.5121592175688,-1.22742840652851,0.460697578757838,-2.66428230388791,0.00771527854879627,0.0178909412017362,-1
"remanei_genome_00011298",30.5529417453641,-5.49636396144799,0.845977192458273,-6.49705927115652,8.19051997928416e-11,4.72962379195919e-10,-1
"remanei_genome_00011325",50.6323661241469,2.66975239249012,0.488166705183181,5.4689358453652,4.52745573715966e-08,2.18484727923485e-07,1
"remanei_genome_00011355",1.61834408163706,-1.10619951412827,1.47269858517621,-0.751137758440853,0.452569753873268,0.561186494802853,0
"remanei_genome_00011339",13.7576376702292,-1.35677933217373,0.568134948324677,-2.38812862362123,0.0169344138619321,0.0361390208865145,-1
"remanei_genome_00011394",2.14107183262112,-1.82227927453547,1.23727867843233,-1.47281231488153,0.140801650781759,0.232303003670746,0
"remanei_genome_00011497",16.7480552425523,-2.5465893999096,0.509377037804813,-4.99941931203704,5.75032292939866e-07,2.41924300386844e-06,-1
"remanei_genome_00011600",2.38067086543176,1.15263881634298,1.20786797259793,0.954275502366236,0.33994420502439,0.450137357335383,0
"remanei_genome_00011849",49.6502171517528,0.0854928749301828,0.251315457762064,0.340181522026092,0.733719832569955,0.806270487656164,0
"remanei_genome_00011924",81.6306643152582,-0.853355272353381,0.316072871100997,-2.6998687656452,0.00693668326002442,0.0162777149010135,-1
"remanei_genome_00012148",5.39906440011746,1.04515433822274,0.805040161962541,1.29826359926546,0.194196770174262,0.299429051394347,0
"remanei_genome_00012198",486.407256190683,0.00738335188384221,0.234414883842614,0.0314969415030804,0.974873231263348,0.986598510677168,0
"remanei_genome_00012199",17.8745768523269,1.06433470264175,0.538119569472836,1.97787771161049,0.0479425039142734,0.0913855495323853,0
"remanei_genome_00012218",40.9591318134646,3.61332890465889,1.02254092650383,3.53367656100889,0.000409822259907097,0.0012069265554264,1
"remanei_genome_00012359",4816.82389264373,-2.3655710963851,0.22861062515972,-10.3475990878918,4.29111756975134e-25,8.71540775373634e-24,-1
"remanei_genome_00012524",1388.45728059848,-1.37846452241245,0.261431980048822,-5.27274636467591,1.34397242724921e-07,6.08922892038297e-07,-1
"remanei_genome_00012634",264.085791457944,0.143991631710453,0.35666447057851,0.403717341054181,0.686420586241143,0.765722964575821,0
"remanei_genome_00012933",29.3731812277544,6.17812356863503,1.0259058664863,6.02211544982675,1.72152024102079e-09,9.38866131445597e-09,1
"remanei_genome_00013000",2670.31347042622,-0.726312175028567,0.229696045939142,-3.16205780582311,0.0015665846287605,0.00423265296486208,-1
"remanei_genome_00013066",8.55205962819626,1.72551429235243,0.631007333890156,2.73453920371202,0.00624676561515571,0.0147764857322358,1
"remanei_genome_00013068",25.5140495668615,6.28233083803914,0.8488569319965,7.40093012289266,1.35233884984487e-13,9.26256613508896e-13,1
"remanei_genome_00013144",43.658028332549,0.374344759789947,0.597273139246164,0.626756395344379,0.530818930383318,0.63034747983019,0
"remanei_genome_00013249",29.0288814113357,0.510765048416296,0.487227674440517,1.04830877885335,0.294496366255934,0.404331840850222,0
"remanei_genome_00013214",11.3749638666508,-1.0090566865267,0.728842274257715,-1.3844650923334,0.16621608965991,0.266760972233479,0
"remanei_genome_00013294",2.42373098859737,-1.01068140237095,1.43726926102166,-0.703195587479914,0.481933868721366,0.583303232066755,0
"remanei_genome_00013415",7.24108514712788,3.03977742680515,0.919011656260622,3.30765927297782,0.000940791971340595,0.00260153272826108,1
"remanei_genome_00013436",2393.18292403601,-2.468201865487,0.174006286384858,-14.1845557236246,1.14186592456144e-45,1.34511805913337e-43,-1
"remanei_genome_00013435",3728.50772123258,-4.21005869988867,0.320019885106025,-13.1556159345968,1.57990766657357e-39,9.30565615611833e-38,-1
"remanei_genome_00013655",14.0005053496612,0.395164725514375,0.592091020802393,0.667405367807899,0.504513238115983,0.605210381365202,0
"remanei_genome_00013652",6.18103826428515,-0.735193441240629,0.72686462838789,-1.01145854747563,0.311797011447313,0.421038425474013,0
"remanei_genome_00013656",31.8751914244102,0.11717009145681,0.4622145808032,0.253497177118907,0.799884042279161,0.859729381208806,0
"remanei_genome_00013620",2938.14126562284,-5.18289306920373,0.549430442741098,-9.43321058685131,3.9772467613883e-21,5.85649585614428e-20,-1
"remanei_genome_00013662",226.051910763333,6.3815451605476,0.605923304848361,10.5319354932959,6.15555947750126e-26,1.29486590437437e-24,1
"remanei_genome_00013679",8.16376361499046,-1.51817848733468,0.636851923139238,-2.38387988192156,0.0171311930401999,0.0364269772587645,-1
"remanei_genome_00013724",3544.55321756749,-2.76562887109845,0.216053050557806,-12.800693459121,1.62493659296997e-37,7.97573044382762e-36,-1
"remanei_genome_00013749",9116.88829309981,5.80935318971692,0.58482418309958,9.93350370521143,2.97610394858931e-23,5.15566242858561e-22,1
"remanei_genome_00013762",15930.0251406805,6.23803341080564,0.736765225234252,8.46678588667411,2.52257188784115e-17,2.85729777295853e-16,1
"remanei_genome_00013874",1.76388970570989,-3.05525787628947,1.30064039026428,-2.34904121012932,0.0188218235298226,0.0397349607851811,-1
"remanei_genome_00013865",417.290937256095,-0.850871494662842,0.307363713810073,-2.76828869652653,0.00563515138735159,0.0134922933623987,-1
"remanei_genome_00013871",45.5628037426949,0.0269090546377849,0.395797019006443,0.0679870068383382,0.945795977392692,0.971236213806889,0
"remanei_genome_00013995",100.966160301526,5.29103509623171,0.720237294594289,7.34623871318988,2.03862154649298e-13,1.38017021940732e-12,1
"remanei_genome_00019957",8.01636056274784,4.15930698874509,1.01511115256512,4.09739069286627,4.17833360791582e-05,0.000140630771146424,1
"remanei_genome_00007722",3.50955253650091,2.9795251653475,1.14785404042755,2.59573522452182,0.00943887703552398,0.0213826868227832,1
"remanei_genome_00007730",1.51003811580621,1.07638426004771,1.48989765522293,0.722455167490454,0.47001467956493,0.573164899096777,0
"remanei_genome_00007824",1.49908478684449,2.23001197675386,2.1115895047876,1.05608214650516,0.290930686327663,0.401307199641671,0
"remanei_genome_00007829",6.90069992843445,-0.225154090545773,0.77942346295947,-0.28887261064847,0.772678864134198,0.83778734650741,0
"remanei_genome_00007863",28.5694584697263,-3.97439375381691,0.646737321778888,-6.1452982841397,7.98133839552361e-10,4.43491350468246e-09,-1
"remanei_genome_00008045",1185.12621206009,-1.22092286434579,0.22330282955432,-5.46756557802053,4.56258430128839e-08,2.18484727923485e-07,-1
"remanei_genome_00008136",1.6123685498889,0.226332164863136,1.38518898086651,0.163394430644079,0.870207887660247,0.907172470498913,0
"remanei_genome_00008186",139.41003393146,1.06061423679905,0.417851620624461,2.53825564973043,0.0111406569762908,0.0247616866378689,1
"remanei_genome_00008207",37002.3340240278,-4.53785423062137,0.261465999519834,-17.3554276233042,1.79459213980724e-67,1.05701477034647e-64,-1
"remanei_genome_00008216",151.289715777974,-3.30121880684826,0.410447273697929,-8.04297900947398,8.76803516594816e-16,8.19741700435471e-15,-1
"remanei_genome_00008206",27473.1618164439,-3.85211516159983,0.2297120747654,-16.7693194427585,4.09168243495368e-63,1.20500047709386e-60,-1
"remanei_genome_00008260",1612.52494758736,-1.98225523864917,0.155601835438419,-12.7392792833326,3.57683738841481e-37,1.62058247828948e-35,-1
"remanei_genome_00008445",815.922439972748,-0.11449957996316,0.185198345105753,-0.61825379647846,0.536408053290002,0.634426392345003,0
"remanei_genome_00008467",22.8263861924595,-0.63571975195699,0.493722769316594,-1.28760468721535,0.197883606890815,0.303524594944505,0
"remanei_genome_00008500",892.628829523193,-2.2667451100033,0.232565844483475,-9.74668105300547,1.90597780482352e-22,3.20748836297444e-21,-1
"remanei_genome_00008667",22.2116131045033,-0.675510056535711,0.524550873184878,-1.28778749796805,0.197819945420731,0.303524594944505,0
"remanei_genome_00008652",3.33653186468764,1.82675479541523,0.939754406600023,1.9438640378653,0.0519118489331103,0.0983153666289453,0
"remanei_genome_00008673",5.76620958078369,-0.823908880005764,0.772133684384793,-1.06705470395612,0.285947134267779,0.396289087255816,0
"remanei_genome_00008685",1820.86996995636,5.21496655584044,0.656189738201114,7.94734548903006,1.90550444004815e-15,1.72668017721287e-14,1
"remanei_genome_00008705",4654.10523321252,0.331989214070494,0.278000300422323,1.19420451548489,0.232397977204268,0.337148789589443,0
"remanei_genome_00008719",22.1872466909642,0.784761184181779,0.649572441252303,1.20811957888615,0.227001269737964,0.3317710865401,0
"remanei_genome_00008855",29.5239343521365,2.79249339257875,0.477511815142048,5.84800900004548,4.97491642687939e-09,2.5480224134191e-08,1
"remanei_genome_00009148",1.56075983424594,-1.73808243331657,1.53235917696667,-1.13425263439681,0.256688591281338,0.364312241601706,0
"remanei_genome_00009143",19990.5662901564,5.86342774539551,0.748212833790478,7.83657734884222,4.62993188810519e-15,3.89575697441994e-14,1
"remanei_genome_00009264",249.038212113476,-1.97856538223416,0.233529384475626,-8.47244721120167,2.40290579252877e-17,2.77512061137146e-16,-1
"remanei_genome_00009419",404.147537794227,-2.00876668580402,0.208457589268771,-9.63633270849187,5.61584815775199e-22,8.70456464451559e-21,-1
"remanei_genome_00009549",2405.56861212511,-1.66360526497366,0.204182666598617,-8.1476321799831,3.71119142146286e-16,3.58342909383873e-15,-1
"remanei_genome_00009635",11.177840438996,0.0470438015655463,0.706006866756719,0.0666336317402378,0.946873370977562,0.971236213806889,0
"remanei_genome_00009719",12.5341232394768,-0.325739462230978,0.569335265121954,-0.572139971271941,0.567227151480717,0.665531458609845,0
"remanei_genome_00009929",31.5975790531756,2.81774273453278,0.885684521433347,3.18142935361757,0.0014655026062241,0.00397779278832255,1
"remanei_genome_00009973",15.412788995873,-1.07455679345453,0.381446941716536,-2.81705442077726,0.00484663126747972,0.0117961397377915,-1
"remanei_genome_00010048",3565.87540722178,6.15392469018722,1.2124599284043,5.07556954751182,3.86337011826508e-07,1.68557407382084e-06,1
"remanei_genome_00010051",943.026846600977,6.5830507180987,0.786432237641264,8.3707793284812,5.72384098645967e-17,6.09050039522598e-16,1
"remanei_genome_00010082",3218.86393233021,6.12163610121476,0.964725207545076,6.34547128377873,2.21745558768396e-10,1.25584744340947e-09,1
"remanei_genome_00010136",118.547502154783,4.40040549391749,0.520454026482962,8.45493601741122,2.7924042775357e-17,3.1032568291859e-16,1
"remanei_genome_00010144",306.220050085164,5.32775214763314,0.390201675805452,13.6538423025366,1.91508661661963e-42,1.40998252148621e-40,1
"remanei_genome_00010154",1.83531115068863,4.12334749010629,1.92087411051273,2.14659954420733,0.0318251762378466,0.0635424705223446,0
"remanei_genome_00010191",206.110461503904,5.65327713920424,0.451978468764552,12.5078461251861,6.76333154307652e-36,2.84543019919433e-34,1
"remanei_genome_00010215",14409.0905282995,0.0905141699250754,0.263916192563063,0.342965579512318,0.731624354950929,0.805470551525415,0
"remanei_genome_00010244",87.9401195530896,-0.695850192550037,0.729407483979603,-0.95399376594482,0.340086797986834,0.450137357335383,0
"remanei_genome_00010278",2.52363105045886,-3.2299087829768,2.02054634606413,-1.59853239163181,0.109924542527037,0.188213824268676,0
"remanei_genome_00010246",7.49361421118395,-3.86632055076255,1.01556056397481,-3.80708023520541,0.000140617134310627,0.000435913116362945,-1
"remanei_genome_00010308",7.88675639825152,-5.29287198812039,1.04948659740496,-5.04329640912801,4.57579589917041e-07,1.9672582369426e-06,-1
"remanei_genome_00010292",254.812876475418,-0.405169695245179,0.34254579351976,-1.18281906510058,0.236880863027354,0.341967716478214,0
"remanei_genome_00010375",2.70460119245415,1.08377616630796,1.07957950921276,1.00388730710372,0.31543293527857,0.424178079632598,0
"remanei_genome_00010352",56.8627063673625,3.63419814282471,0.57525145475634,6.31758183795303,2.65687751494629e-10,1.49038176790796e-09,1
"remanei_genome_00010405",1346.19442613136,-0.466168075341696,0.184490670716751,-2.52678400230549,0.0115112275191915,0.0254891466496384,-1
"remanei_genome_00010399",37.5445200724058,-1.22230153377397,0.462614645784285,-2.64215918132415,0.00823793285455231,0.0189536814505129,-1
"remanei_genome_00010353",1.40435076117268,-1.45520432812335,1.41599818512043,-1.02768798958566,0.304096619243721,0.41343784604527,0
"remanei_genome_00010361",1075.33091263816,-0.667699497324225,0.253648371768173,-2.63238235148019,0.00847883826803303,0.0194320456804337,-1
"remanei_genome_00010371",1.28657138567108,-1.38915278518864,1.90275903775039,-0.730072887647938,0.465345632860974,0.569830722983604,0
"remanei_genome_00010458",13.1223586903119,-2.65214472128002,0.796407448187584,-3.33013550703929,0.000868037289022833,0.00241166963789834,-1
"remanei_genome_00010514",2973.0401271001,-0.663430247976631,0.185242927659874,-3.58140662295491,0.000341749282609148,0.00103757900750922,-1
"remanei_genome_00010522",4.13625651795059,-2.4394419164456,1.12750320658408,-2.16357869512071,0.0304966980849759,0.0610971264355469,0
"remanei_genome_00010488",4730.53798373721,4.33398448571169,0.932965165572578,4.64538725092897,3.39439120075284e-06,1.35087595759691e-05,1
"remanei_genome_00010544",658.723976162803,1.12818859568762,0.29579620730307,3.81407390572689,0.000136694559787309,0.000425995215421827,1
"remanei_genome_00010545",169.2338572289,1.33815266957939,0.463696272548146,2.88583874575022,0.00390372112951433,0.00974276163255908,1
"remanei_genome_00010585",1.81365489948667,-0.872734015573338,1.33457952424309,-0.653939311760616,0.513150905534413,0.611833771983338,0
"remanei_genome_00010605",69.9104289316276,0.362323350247401,0.486863456585048,0.744199108285525,0.456756027433322,0.565187605374425,0
"remanei_genome_00010610",2812.76003465837,-0.731208274908311,0.313725462013081,-2.33072658564711,0.0197677813996417,0.0412880256893225,-1
"remanei_genome_00010674",288.669830819269,-3.13172265873231,0.263877079214899,-11.8681117285745,1.73335817428586e-32,6.00557626267276e-31,-1
"remanei_genome_00010661",444.015591809406,0.607004984462162,0.269065422343791,2.25597543963333,0.0240721693157485,0.049402465947651,1
"remanei_genome_00010758",672.303375459667,1.65078393458884,0.914974110250883,1.8041864967482,0.0712020754714345,0.129839078800851,0
"remanei_genome_00010763",673.395107841419,-1.0259000286361,0.335480743875739,-3.05799974324634,0.00222819766980526,0.0058071169359084,-1
"remanei_genome_00010806",2.49951486993605,0.228859758265046,1.22871517850519,0.186259405164563,0.852241340334696,0.899588081464401,0
"remanei_genome_00016990",11776.8340612674,-0.0443035752224921,0.266881384463859,-0.166004741437827,0.86815321882005,0.906635187739379,0
"remanei_genome_00016984",16.6190243203772,-1.12747521967558,0.702146154795832,-1.60575574184184,0.108327588452059,0.186020261219426,0
"remanei_genome_00016991",289.231896066746,0.87199829910265,0.329642627162013,2.64528379296674,0.00816224295584498,0.0188531807882066,1
"remanei_genome_00017061",5.2748615208493,1.781015801528,0.944318976157,1.8860319939519,0.0592906434108344,0.110513256230954,0
"remanei_genome_00017085",364.758602448797,-0.487261138267836,0.490791052227329,-0.992807705145655,0.320803674277648,0.430417685989828,0
"remanei_genome_00017105",65.1747850916313,-1.40773185496277,0.31403910455585,-4.48266421136864,7.37168770732452e-06,2.80124132878332e-05,-1
"remanei_genome_00017176",4549.16672694998,6.32358390697269,0.879819978464284,7.18736112131761,6.60555346700423e-13,4.42121703643806e-12,1
"remanei_genome_00017227",211.754397328981,-1.12851962983804,0.365363362390991,-3.08875970062473,0.00200993938582994,0.00536022664768416,-1
"remanei_genome_00017296",3588.03991871927,-1.32551070798068,0.307857545318224,-4.30559759907957,1.66535545237275e-05,5.87361893082364e-05,-1
"remanei_genome_00017415",342.996405144868,-2.08445913396646,0.374365529199284,-5.5679782762714,2.57711944008775e-08,1.2649361251764e-07,-1
"remanei_genome_00017587",5.70681144277856,-0.292951685288036,0.868348656575626,-0.337366428875821,0.735840688618278,0.807095280439787,0
"remanei_genome_00017647",2.12057989532228,-2.15306737342518,1.37797013519407,-1.56249204422848,0.118172118618035,0.200586103360296,0
"remanei_genome_00017682",7.61427930488302,-1.03846157685106,0.921580552353311,-1.12682670462097,0.259815757438659,0.36704208108604,0
"remanei_genome_00017817",145.226508309999,-0.338253301786895,0.535218490912741,-0.631991060716253,0.527392718532937,0.627544063062424,0
"remanei_genome_00017900",1.56998115767356,1.67134189793356,1.87193027291998,0.892844099009345,0.37194066667564,0.482539763594607,0
"remanei_genome_00017991",86.2028991478439,0.324854169116805,0.408814582125047,0.794624710860825,0.426831839660536,0.535697457265893,0
"remanei_genome_00018084",37.2512700443821,-1.24527396493022,0.406810733938251,-3.06106466974207,0.00220551452509771,0.00577354691236689,-1
"remanei_genome_00018117",1.80790355147998,-2.67432172424713,2.15697549114984,-1.23984798863964,0.215031624583665,0.32145590578624,0
"remanei_genome_00018206",156.752063296517,0.797556672031568,0.37317996276642,2.13719050218881,0.0325825002316881,0.0646164735234488,0
"remanei_genome_00018205",4.76530547104244,-0.0180780459346434,0.989800785638347,-0.018264327728316,0.985427985065858,0.992165954194513,0
"remanei_genome_00018209",72.5927651421621,0.728408123412012,0.498751300792484,1.46046360631966,0.144162702695721,0.236523208601058,0
"remanei_genome_00018438",30.0652729102562,6.27676139178264,0.959945901849734,6.53866158466624,6.20717988473182e-11,3.65602895210704e-10,1
"remanei_genome_00018483",5.61542534349879,0.015269492860136,0.819961767886532,0.0186222010076073,0.985142492063034,0.992165954194513,0
"remanei_genome_00018490",1262.90496086279,5.86910295220685,0.515222736480811,11.3913896585685,4.61568961645833e-30,1.29459104004474e-28,1
"remanei_genome_00018687",11.6623060067825,1.31695785420402,0.739012994288684,1.78204965864183,0.074741134076126,0.135453932217964,0
"remanei_genome_00018794",9.2635537519579,2.99929291931128,0.822879416615074,3.6448753714717,0.00026752140981651,0.00082067765823919,1
"remanei_genome_00018872",1.36851384597927,0.283305943262075,1.19053439466511,0.237965357852402,0.811907962897246,0.869479618448141,0
"remanei_genome_00019084",4.4997009282498,3.45874068035391,1.3611127407403,2.54111255947301,0.0110500339227057,0.024653295380582,1
"remanei_genome_00019097",5.74102026997588,5.69589140805639,1.05164864849574,5.41615435554801,6.08945367187649e-08,2.8693505701882e-07,1
"remanei_genome_00019118",33.9150601114506,5.53539675583387,0.701558303076806,7.89014502651801,3.01835568479027e-15,2.62567808804328e-14,1
"remanei_genome_00019178",313.266057271589,3.18549110100762,0.313104938675997,10.1738768940466,2.59374771208429e-24,4.92812065296014e-23,1
"remanei_genome_00019250",479.727879159819,-1.39876108633252,0.264439155349343,-5.28953847430291,1.22625386708508e-07,5.59894207529546e-07,-1
"remanei_genome_00019317",3.39235592654301,-0.556308984217663,1.16123690637301,-0.479065883253082,0.631891759645645,0.715738935444779,0
"remanei_genome_00019276",10.0889333363393,3.3981084276812,0.968375096719658,3.50908283287353,0.000449654840276888,0.00131764527822431,1
"remanei_genome_00019316",37.2681833071396,0.930564140458919,0.547545699910658,1.69951867142918,0.0892214995810403,0.155939060098613,0
"remanei_genome_00019382",256.874329364714,-2.33040493457609,0.458497860962517,-5.08269532530404,3.7211632960351e-07,1.63564565773483e-06,-1
"remanei_genome_00019408",3340.50543327569,6.05365154054038,0.530984148157033,11.4008140573531,4.1422750437251e-30,1.21990000037704e-28,1
"remanei_genome_00019304",303.943263510951,-2.28930341993393,0.258247763273506,-8.86475604247295,7.66717620129893e-19,1.00354817390335e-17,-1
